Date,AGM-A,ALLY,AXP,BFH,CACC,COF,ENVA,FCFS,MA,NAVI,NNI,OMF,OPFI,PYPL,SLM,SOFI,SYF,UPST,V,WU
2024-07-22,156.70114135742188,40.60663604736328,242.12240600585938,49.46709442138672,569.0399780273438,143.11276245117188,73.58999633789062,107.93132781982422,445.3768615722656,14.773847579956055,109.70532989501953,47.434852600097656,3.790208339691162,60.77000045776367,22.891002655029297,7.539999961853027,49.554771423339844,27.649999618530273,265.77789306640625,11.500983238220215
2024-07-23,160.9976348876953,40.94558334350586,244.2493133544922,50.82585525512695,559.27001953125,143.4973907470703,74.56999969482422,107.58584594726562,439.1924743652344,14.86953353881836,110.16077423095703,47.99736022949219,3.9549999237060547,59.709999084472656,23.067691802978516,7.429999828338623,49.839229583740234,27.6299991607666,262.87896728515625,11.418898582458496
2024-07-24,160.9976348876953,40.90685272216797,238.4027862548828,49.536006927490234,550.780029296875,144.3948516845703,77.61000061035156,108.64205169677734,429.97552490234375,15.013060569763184,110.13107299804688,47.471736907958984,3.8095955848693848,58.06999969482422,23.205114364624023,7.099999904632568,48.926998138427734,25.020000457763672,252.3356170654297,11.300333023071289
2024-07-25,160.9976348876953,41.9818115234375,237.60147094726562,51.51509094238281,573.9299926757812,146.05174255371094,81.06999969482422,110.81372833251953,427.1418151855469,14.926945686340332,111.21029663085938,48.36621856689453,3.8677573204040527,57.220001220703125,22.576887130737305,7.269999980926514,49.417449951171875,25.760000228881836,251.9087371826172,11.500983238220215
2024-07-26,159.5558624267578,42.60161590576172,243.25018310546875,54.15385437011719,573.0599975585938,147.3042755126953,81.91000366210938,110.42874145507812,435.6726989746094,15.26184368133545,111.57665252685547,48.956382751464844,4.042242527008057,58.290000915527344,22.31185531616211,7.409999847412109,49.80979919433594,26.110000610351562,257.5874328613281,11.656031608581543
2024-07-29,159.5558624267578,42.76625442504883,245.22869873046875,52.27324295043945,567.0399780273438,147.00839233398438,82.30000305175781,107.77339935302734,438.7748718261719,15.405373573303223,111.22020721435547,48.20945358276367,3.7223527431488037,58.939998626708984,22.144981384277344,7.329999923706055,49.544960021972656,26.049999237060547,259.71197509765625,11.747238159179688
2024-07-30,159.5558624267578,43.12457275390625,249.76942443847656,53.572933197021484,580.8900146484375,150.1544952392578,85.72000122070312,110.46822357177734,444.88970947265625,15.711566925048828,112.16081237792969,49.00249099731445,3.5672550201416016,64.0,22.38056755065918,7.420000076293945,50.01579284667969,26.030000686645508,261.201171875,11.829322814941406
2024-07-31,158.18138122558594,43.589420318603516,250.3234100341797,53.740325927734375,574.9000244140625,149.31619262695312,86.47000122070312,110.16222381591797,461.0566101074219,15.701996803283691,111.59645080566406,48.19100570678711,3.7417399883270264,65.77999877929688,22.272594451904297,7.539999961853027,49.819618225097656,27.93000030517578,263.75262451171875,10.844305038452148
2024-08-01,158.18138122558594,41.483558654785156,246.0102081298828,49.998779296875,489.2900085449219,141.9095458984375,84.12000274658203,111.22830963134766,459.7640686035156,15.108747482299805,109.62611389160156,44.77909469604492,3.5575613975524902,65.30999755859375,21.70326042175293,7.159999847412109,47.63222122192383,25.399999618530273,264.0107421875,10.643654823303223
2024-08-02,158.18138122558594,39.65068054199219,229.78628540039062,45.64678192138672,480.0199890136719,134.24647521972656,77.77999877929688,110.083251953125,459.3763427734375,14.678162574768066,106.51713562011719,41.3856201171875,3.40246319770813,61.97999954223633,20.45662498474121,6.650000095367432,44.130428314208984,23.760000228881836,264.65606689453125,10.50684642791748
2024-08-05,139.5152587890625,38.52949905395508,223.49456787109375,43.835086822509766,474.2699890136719,129.61117553710938,74.9000015258789,107.0133285522461,439.47088623046875,13.836130142211914,103.61607360839844,40.91532516479492,3.0341055393218994,60.459999084472656,19.75968360900879,6.539999961853027,43.173641204833984,23.815000534057617,254.58924865722656,10.351798057556152
2024-08-06,131.91233825683594,39.016971588134766,228.6387481689453,43.81539535522461,470.7699890136719,131.8499298095703,76.47000122070312,108.58283996582031,445.7348327636719,13.721305847167969,104.39826965332031,41.88357162475586,3.286139726638794,62.75,19.56336784362793,6.429999828338623,43.70628356933594,23.8700008392334,256.3961181640625,10.488605499267578
2024-08-07,131.68165588378906,38.56849670410156,226.34365844726562,44.4750862121582,458.489990234375,130.4691925048828,75.58999633789062,110.20169830322266,447.2659912109375,13.549072265625,104.7943115234375,41.41328430175781,3.7223527431488037,62.7400016784668,19.573183059692383,6.320000171661377,43.6964225769043,33.29999923706055,254.66864013671875,10.461243629455566
2024-08-08,132.4698028564453,39.406944274902344,231.0327606201172,46.995704650878906,463.1300048828125,132.52056884765625,76.8499984741211,111.66264343261719,452.97314453125,13.96052074432373,106.27950286865234,42.24320983886719,3.8095955848693848,64.27999877929688,20.07379722595215,6.639999866485596,45.13652801513672,34.209999084472656,257.9547424316406,10.598051071166992
2024-08-09,132.1622314453125,39.533687591552734,235.29649353027344,50.53620147705078,459.17999267578125,132.95452880859375,76.5199966430664,113.19266510009766,454.16632080078125,14.01793098449707,105.94286346435547,42.676612854003906,4.381519317626953,64.72000122070312,20.24067497253418,6.639999866485596,45.93549346923828,36.25,258.40240478515625,10.652775764465332
2024-08-12,132.1622314453125,39.29969787597656,234.50506591796875,49.379112243652344,444.0299987792969,130.88406372070312,76.48999786376953,114.3673324584961,453.0825500488281,13.788287162780762,105.18047332763672,41.884212493896484,4.468762397766113,63.459999084472656,19.965822219848633,6.480000019073486,45.02802658081055,34.18000030517578,258.53173828125,10.479483604431152
2024-08-13,133.1138153076172,39.835914611816406,236.4242706298828,50.52631378173828,449.4800109863281,132.74647521972656,79.9000015258789,116.67719268798828,456.73150634765625,14.151891708374023,107.56665802001953,42.997352600097656,4.556004524230957,65.11000061035156,20.31920051574707,6.639999866485596,45.11680221557617,37.83000183105469,258.7704772949219,10.625411987304688
2024-08-14,133.1138153076172,40.030906677246094,241.14303588867188,51.83175277709961,444.20001220703125,134.67823791503906,80.29000091552734,116.3514404296875,457.5269775390625,14.496358871459961,107.70527648925781,42.884151458740234,4.323358058929443,66.13999938964844,20.289751052856445,6.610000133514404,45.688899993896484,36.08000183105469,259.77520751953125,10.543329238891602
2024-08-15,133.1138153076172,40.56711959838867,246.8214111328125,52.87016677856445,455.3999938964844,135.827392578125,82.37000274658203,117.65864562988281,466.0280456542969,14.792984962463379,108.71520233154297,43.52561950683594,4.207034587860107,67.94000244140625,20.623497009277344,6.909999847412109,45.26475524902344,36.59000015258789,265.4056091308594,10.725738525390625
2024-08-16,133.1138153076172,40.97658920288086,249.0076904296875,53.67123031616211,457.9700012207031,138.25445556640625,82.68000030517578,118.27264404296875,466.1970520019531,14.745141983032227,109.0617446899414,43.94068908691406,4.3330512046813965,67.95999908447266,20.672576904296875,7.0,45.98480987548828,36.810001373291016,265.9825744628906,10.753100395202637
2024-08-19,133.1138153076172,41.69804763793945,251.32257080078125,54.719539642333984,467.5,141.5929412841797,83.5199966430664,118.48060607910156,464.3079528808594,14.850397109985352,109.65581512451172,44.6859245300293,4.313663959503174,69.43000030517578,20.800186157226562,7.460000038146973,46.981048583984375,40.470001220703125,265.07733154296875,10.771341323852539
2024-08-20,133.1138153076172,40.98634338378906,250.3629913330078,54.54152297973633,463.5899963378906,140.18621826171875,81.58000183105469,115.71764373779297,466.4356994628906,14.898240089416504,108.22013854980469,44.393489837646484,4.546311378479004,71.88999938964844,20.59404945373535,7.369999885559082,46.468135833740234,38.380001068115234,266.6391296386719,10.634533882141113
2024-08-21,140.33224487304688,40.72311019897461,243.65576171875,53.90857696533203,469.42999267578125,138.472412109375,82.19000244140625,116.16328430175781,465.32208251953125,14.812121391296387,108.78450775146484,44.55385971069336,4.400906562805176,71.45999908447266,20.61368179321289,7.300000190734863,46.59636306762695,40.63999938964844,266.7983093261719,10.698376655578613
